Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,total_staff,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2016, 1st,2nd ,PITT,19,-7,run,OPP,0,0, Quadree Henderson ,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-7,run,OPP,0,0, Quadree Henderson ,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,1,-7,run,OPP,0,0, James Conner ,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-7,pass,OPP, Nathan Peterman, Scott Orndoff ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT, Goal ,-7,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT, Goal ,-7,run,OPP,0,0, George Aston ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,PITT,,-7,other,PSU,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-7,other,PSU,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,OPP,0,0, Qadree Ollison ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,5,-14,pass,OPP, Nathan Peterman, Quadree Henderson ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,PITT,,-14,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,2,-14,run,PSU,0,0, Saquon Barkley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,10,-14,pass,PSU, Trace McSorley, Mike Gesicki ,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,pass,PSU, Trace McSorley,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,10,-14,pass,PSU, Trace McSorley, Brandon Polk ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,PITT,6,-14,pass,PSU, Trace McSorley," John Reid, broken up by Matt Galambos ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,PITT,6,-14,other,PSU,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,OPP,0,0, Qadree Ollison ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,13,-14,run,OPP,0,0, Nathan Peterman ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,PITT,5,-14,run,OPP,0,0, Qadree Ollison ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,PITT,4,-14,other,OPP,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-7,other,PSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT, Goal ,-7,run,PSU,0,0, Saquon Barkley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,PITT,,-14,other,OPP,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,pass,OPP, Nathan Peterman, Quadree Henderson ,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,OPP,0,0, George Aston ,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,OPP,0,0, James Conner ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,8,-14,pass,OPP, Nathan Peterman, Quadree Henderson ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,PITT,10,-14,run,OPP,0,0, Dontez Ford ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,PITT,4,-14,run,OPP,0,0, James Conner ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PITT,,-14,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT, Goal ,-14,run,OPP,0,0, James Conner ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT, Goal ,-14,run,OPP,0,0, Nathan Peterman ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT, Goal ,-14,pass,OPP, Nathan Peterman, Scott Orndoff ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,PITT,,-14,other,PSU,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,PSU,0,0, Trace McSorley ,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,PSU,0,0, Trace McSorley ,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,OPP,0,0, Jordan Whitehead ,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT, Goal ,-14,run,OPP,0,0, James Conner ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT, Goal ,-14,run,OPP,0,0, George Aston ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT, Goal ,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,PITT,,-21,other,PSU,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,PSU,0,0, Saquon Barkley ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,11,-21,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT,4,-21,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,PITT,4,-21,other,PSU,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,OPP,0,0, Quadree Henderson ,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,OPP,0,0, Darrin Hall ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,OPP,0,0, Darrin Hall ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,11,-21,pass,OPP, Nathan Peterman,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT,11,-21,pass,OPP, Nathan Peterman,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,15,-21,pass,PSU, Trace McSorley, Chris Godwin ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,5,-21,run,PSU,0,0, Saquon Barkley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT,2,-21,run,PSU,0,0, Saquon Barkley ,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,PITT,6,-21,other,PSU,0,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,OPP,0,0, James Conner ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,6,-21,run,OPP,0,0, James Conner ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-21,run,OPP,0,0, Qadree Ollison ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,8,-21,run,OPP,0,0, Quadree Henderson ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT,10,-21,pass,OPP, Nathan Peterman, Scott Orndoff ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,PITT,6,-21,other,OPP,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,pass,PSU, Trace McSorley, Mike Gesicki ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,7,-14,pass,PSU, Trace McSorley, Chris Godwin ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,PITT,1,-14,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,pass,PSU, Trace McSorley, Chris Godwin ,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,PSU,0,0, Saquon Barkley ,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,PSU,0,0, Saquon Barkley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,PITT,,-14,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT,10,-14,pass,PSU, Trace McSorley, Mike Gesicki ,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,PITT,,-14,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT, Goal ,-14,run,PSU,0,0, Saquon Barkley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,PITT, Goal ,-14,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,PITT,,-14,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,PITT,10,-14,run,OPP,0,0, Qadree Ollison ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PITT,,-14,other,OPP,0,0,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-14,run,OPP,0,0, James Conner ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,3,-14,run,OPP,0,0, James Conner ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,1,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,6,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,11,-14,run,OPP,0,0, Qadree Ollison ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,PITT,14,-14,other,OPP,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,4,-7,pass,PSU, Trace McSorley, Saquon Barkley ,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PITT,,-7,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,pass,OPP, Nathan Peterman," George Aston, broken up by Christian Campbell ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,10,-7,pass,OPP, Nathan Peterman, James Conner ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,run,OPP,0,0, James Conner ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,6,-7,pass,OPP, Nathan Peterman, James Conner ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,run,OPP,0,0, Qadree Ollison ,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,run,OPP,0,0, Qadree Ollison ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,2,-7,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,1,-7,run,OPP,0,0, Nathan Peterman ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,run,OPP,0,0, Darrin Hall ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT, Goal ,-7,run,OPP,0,0, Darrin Hall ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT, Goal ,-7,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT, Goal ,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT, Goal ,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PITT,,-14,other,PSU,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-14,pass,PSU, Trace McSorley, Mark Allen ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,6,-14,run,PSU,0,0, Mark Allen ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,4,-14,pass,PSU, Trace McSorley, Chris Godwin ,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-14,pass,PSU, Trace McSorley, Saquon Barkley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,10,-14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,3,-14,other,PSU,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,8,-14,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,15,-14,run,OPP,0,0, James Conner ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,9,-14,pass,OPP, Nathan Peterman, Quadree Henderson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,9,-14,run,OPP,0,0, Nathan Peterman ,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-14,run,OPP,0,0, James Conner ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,5,-14,run,OPP,0,0, Nathan Peterman ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,7,-14,pass,OPP, Nathan Peterman, Scott Orndoff ,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,PITT,8,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PITT,10,-7,pass,PSU, Trace McSorley, Chris Godwin ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PITT,10,-7,pass,PSU, Trace McSorley, Mike Gesicki ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PITT,8,-7,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PITT,,-7,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-7,run,PSU,0,0, Saquon Barkley ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-7,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT, Goal ,-7,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT, Goal ,-7,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-7,other,OPP,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,15,-7,run,OPP,0,0, James Conner ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-4,run,PSU,0,0, Trace McSorley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,9,-4,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-4,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,9,-4,other,PSU,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PITT,19,-4,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-11,other,OPP,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT, Goal ,-11,run,OPP,0,0, George Aston ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,0,-11,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,0,-11,pass,OPP, Nathan Peterman, James Conner ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-11,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-11,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,8,-11,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,8,-11,other,PSU,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PITT,15,-11,other,PSU,0,0,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-11,run,OPP,0,0, James Conner ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,10,-11,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,9,-11,run,OPP,0,0, Nathan Peterman ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PITT,5,-11,other,OPP,0,0,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,PSU,0,0, Saquon Barkley ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,pass,PSU, Trace McSorley, Juwan Johnson ,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,10,-3,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT, Goal ,-3,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT, Goal ,-3,pass,PSU," Saquon Barkley run for 2 yds for a TD, (Trace McSorley",th) Saquon Barkley run ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-3,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,OPP,0,0, Nathan Peterman ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-3,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,5,-3,run,OPP,0,0, James Conner ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-3,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,4,-3,pass,OPP, Nathan Peterman, James Conner ,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PITT,5,-3,other,OPP,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,PSU,0,0, Saquon Barkley ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,PSU,0,0, Andre Robinson ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,6,-3,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,6,-3,other,PSU,,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-3,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PITT,16,-3,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,9,-3,pass,PSU, Trace McSorley,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PITT,10,-3,run,OPP,0,0, TEAM ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PITT,,-3,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PITT,11,-3,run,OPP,0,0, TEAM ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PITT,12,-3,run,OPP,0,0, TEAM ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PITT,,-3,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,TEM,,0,other,PSU,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,TEM,10,0,run,PSU,0,0, Saquon Barkley ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,TEM,10,0,other,PSU,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,TEM,2,0,run,PSU,0,0, Mark Allen ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
